Alpha,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.015636129999999932e-04,8.974416900000000232e-05,7.683745200000000628e-05,8.135909600000000076e-05,8.654969800000000368e-05
CDo,1.961984069999999942e-04,1.950866680000000095e-04,1.950954759999999968e-04,1.955359419999999941e-04,1.956141759999999890e-04
CDt,1.370819260000000108e-04,1.703640769999999877e-04,8.951759100000000031e-05,9.361827000000000245e-05,1.021967640000000054e-04
CDtot,2.977620200000000010e-04,2.848308379999999807e-04,2.719329279999999896e-04,2.768950369999999988e-04,2.821638740000000198e-04
CDtott,3.332803330000000050e-04,3.654507450000000243e-04,2.846130670000000243e-04,2.891542119999999830e-04,2.978109410000000039e-04
CFx,2.937347589999999794e-04,2.808785919999999959e-04,2.680187669999999924e-04,2.729397729999999845e-04,2.782158069999999791e-04
CFxi,9.753094299999999581e-05,8.578742399999999689e-05,7.292216199999999383e-05,7.740061500000000670e-05,8.259894200000000115e-05
CFxo,1.962038160000000107e-04,1.950911679999999991e-04,1.950966050000000121e-04,1.955391579999999914e-04,1.956168640000000090e-04
CFy,3.976491000000000346e-06,-7.913700000000000248e-08,-6.367510000000000086e-07,2.563491000000000068e-06,2.610825999999999929e-06
CFyi,4.137455000000000013e-06,1.337660000000000081e-07,-6.473040000000000370e-07,2.551587000000000122e-06,2.585452000000000009e-06
CFyo,-1.609640000000000112e-07,-2.129030000000000106e-07,1.055399999999999974e-08,1.190400000000000025e-08,2.537300000000000161e-08
CFz,9.236238470000000204e-04,9.064035200000000519e-04,8.976471679999999858e-04,9.070781599999999754e-04,9.054402459999999703e-04
CFzi,9.244354979999999970e-04,9.070091700000000416e-04,8.974801490000000343e-04,9.073887680000000417e-04,9.056294840000000436e-04
CFzo,-8.116510000000000196e-07,-6.056499999999999738e-07,1.670189999999999949e-07,-3.106079999999999978e-07,-1.892379999999999903e-07
CL,9.223334000000000350e-04,9.051693320000000218e-04,8.964691749999999498e-04,9.058786050000000112e-04,9.042176849999999932e-04
CLi,9.240011400000000151e-04,9.066262189999999953e-04,8.971534239999999667e-04,9.070424080000000439e-04,9.052604579999999753e-04
CLo,-1.667741000000000005e-06,-1.456887000000000041e-06,-6.842490000000000280e-07,-1.163803000000000062e-06,-1.042773000000000096e-06
CMx,-3.013487599999999943e-05,-2.663355800000000037e-05,-2.510168200000000135e-05,-2.821959200000000146e-05,-2.841436699999999994e-05
CMxi,-3.103274500000000166e-05,-2.759102800000000054e-05,-2.582224600000000071e-05,-2.902330699999999957e-05,-2.925238099999999934e-05
CMxo,8.978690000000000046e-07,9.574709999999999847e-07,7.205650000000000205e-07,8.037160000000000482e-07,8.380130000000000012e-07
CMy,-4.165444000000000026e-04,-3.933815439999999880e-04,-3.781557080000000175e-04,-3.917783899999999751e-04,-3.888513179999999840e-04
CMyi,-4.400910500000000019e-04,-4.169308890000000063e-04,-4.004434550000000263e-04,-4.148293710000000036e-04,-4.117015429999999927e-04
CMyo,2.354665099999999866e-05,2.354934500000000145e-05,2.228774699999999862e-05,2.305098100000000142e-05,2.285022499999999856e-05
CMz,6.447262000000000309e-06,3.963690000000000204e-07,-1.037014999999999972e-06,4.584297999999999828e-06,4.387516999999999755e-06
CMzi,6.728466000000000370e-06,7.676109999999999508e-07,-1.062887999999999902e-06,4.575974999999999840e-06,4.351843999999999935e-06
CMzo,-2.812040000000000079e-07,-3.712419999999999834e-07,2.587299999999999947e-08,8.322999999999999486e-09,3.567299999999999789e-08
CS,3.976491000000000346e-06,-7.913700000000000248e-08,-6.367510000000000086e-07,2.563491000000000068e-06,2.610825999999999929e-06
CSi,4.137455000000000013e-06,1.337660000000000081e-07,-6.473040000000000370e-07,2.551587000000000122e-06,2.585452000000000009e-06
CSo,-1.609640000000000112e-07,-2.129030000000000106e-07,1.055399999999999974e-08,1.190400000000000025e-08,2.537300000000000161e-08
E,2.675821200430000268e-01,2.915415941480000162e-01,3.334346289849999811e-01,3.218839261179999856e-01,3.013920303439999726e-01
FC_AoA_,2.500000000000000000e-01
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,7.279900000000000260e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.714609428060122009e+05
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,3.103153121800999781e+00,3.183033925045000156e+00,3.299171710727000217e+00,3.275762602516000044e+00,3.208279093009000160e+00
Mach,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738945252
Results_Date,2,7,2025
Results_Time,10,20,52
Alpha,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.029902570000000046e-04,9.114689700000000493e-05,7.786792900000000640e-05,8.249044599999999798e-05,8.744516799999999326e-05
CDo,1.965060269999999924e-04,1.954365360000000034e-04,1.954192949999999940e-04,1.958223759999999983e-04,1.959321399999999899e-04
CDt,1.381764769999999911e-04,1.714299320000000043e-04,9.265020600000000589e-05,9.475112800000000488e-05,1.015947150000000060e-04
CDtot,2.994962840000000106e-04,2.865834319999999852e-04,2.732872240000000139e-04,2.783128219999999827e-04,2.833773079999999831e-04
CDtott,3.346825039999999835e-04,3.668664670000000116e-04,2.880695010000000134e-04,2.905735040000000167e-04,2.975268539999999999e-04
CFx,2.897765100000000205e-04,2.770124110000000213e-04,2.637928110000000098e-04,2.687298399999999993e-04,2.738018749999999763e-04
CFxi,9.325664299999999508e-05,8.156411700000000043e-05,6.836799400000000365e-05,7.289759799999999932e-05,7.786099300000000637e-05
CFxo,1.965198670000000119e-04,1.954482939999999938e-04,1.954248169999999926e-04,1.958322419999999865e-04,1.959408819999999970e-04
CFy,6.466484999999999634e-06,4.734640000000000103e-07,6.089510000000000376e-07,2.961219999999999831e-06,2.716917999999999844e-06
CFyi,6.661114999999999835e-06,5.255160000000000055e-07,6.138549999999999867e-07,2.962814000000000209e-06,2.685626999999999859e-06
CFyo,-1.946309999999999910e-07,-5.205200000000000182e-08,-4.903999999999999609e-09,-1.594000000000000079e-09,3.129099999999999875e-08
CFz,1.115082582999999935e-03,1.097980812999999924e-03,1.089144464000000104e-03,1.099315317000000049e-03,1.098472375000000096e-03
CFzi,1.115811064999999930e-03,1.098475449999999952e-03,1.088924549999999982e-03,1.099591405999999919e-03,1.098619284000000064e-03
CFzo,-7.284820000000000244e-07,-4.946369999999999577e-07,2.199139999999999931e-07,-2.760890000000000048e-07,-1.469090000000000087e-07
CL,1.112511379000000059e-03,1.095521646999999925e-03,1.086800996000000102e-03,1.096928378000000060e-03,1.096041206999999896e-03
CLi,1.114954770999999987e-03,1.097721851999999918e-03,1.088286472000000006e-03,1.098913392999999921e-03,1.097897995999999946e-03
CLo,-2.443391000000000151e-06,-2.200205000000000053e-06,-1.485475999999999980e-06,-1.985014999999999832e-06,-1.856788000000000043e-06
CMx,-3.113498499999999816e-05,-2.679133299999999904e-05,-2.546078400000000149e-05,-2.831815999999999994e-05,-2.856654399999999867e-05
CMxi,-3.204241200000000292e-05,-2.775277399999999850e-05,-2.618158900000000009e-05,-2.912066399999999872e-05,-2.940125700000000160e-05
CMxo,9.074280000000000176e-07,9.614410000000000923e-07,7.208049999999999750e-07,8.025040000000000503e-07,8.347129999999999650e-07
CMy,-5.057343799999999790e-04,-4.808219120000000249e-04,-4.659412940000000076e-04,-4.803599120000000148e-04,-4.779812459999999825e-04
CMyi,-5.292029390000000354e-04,-5.042422190000000071e-04,-4.881817809999999900e-04,-5.033986030000000373e-04,-5.008039459999999833e-04
CMyo,2.346855899999999873e-05,2.342030799999999857e-05,2.224048699999999935e-05,2.303869200000000165e-05,2.282270000000000089e-05
CMz,9.867402999999999621e-06,1.165441999999999988e-06,7.953260000000000108e-07,5.129959000000000362e-06,4.471234000000000159e-06
CMzi,1.019853799999999963e-05,1.267469999999999954e-06,7.999110000000000482e-07,5.142292999999999895e-06,4.424474000000000289e-06
CMzo,-3.311350000000000068e-07,-1.020280000000000054e-07,-4.585000000000000194e-09,-1.233499999999999928e-08,4.676000000000000314e-08
CS,6.466484999999999634e-06,4.734640000000000103e-07,6.089510000000000376e-07,2.961219999999999831e-06,2.716917999999999844e-06
CSi,6.661114999999999835e-06,5.255160000000000055e-07,6.138549999999999867e-07,2.962814000000000209e-06,2.685626999999999859e-06
CSo,-1.946309999999999910e-07,-5.205200000000000182e-08,-4.903999999999999609e-09,-1.594000000000000079e-09,3.129099999999999875e-08
E,3.842099226269999890e-01,4.208166847870000171e-01,4.841479004090000204e-01,4.659866778930000231e-01,4.387714739920000051e-01
FC_AoA_,5.000000000000000000e-01
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,7.279900000000000260e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.714609428060122009e+05
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,3.722766622354999999e+00,3.830374432984000155e+00,3.982207638589999821e+00,3.948482812800000019e+00,3.874332791902999951e+00
Mach,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738945252
Results_Date,2,7,2025
Results_Time,10,20,52
Alpha,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.047670849999999941e-04,9.285250199999999789e-05,7.864073300000000444e-05,8.260500799999999453e-05,8.925586799999999949e-05
CDo,1.968554059999999886e-04,1.957867540000000081e-04,1.957878250000000112e-04,1.960656569999999911e-04,1.962445850000000072e-04
CDt,1.400545660000000129e-04,1.732466630000000082e-04,9.460321899999999437e-05,9.533301899999999541e-05,1.037564400000000044e-04
CDtot,3.016224920000000194e-04,2.886392559999999925e-04,2.744285580000000021e-04,2.786706650000000127e-04,2.855004539999999756e-04
CDtott,3.369099720000000016e-04,3.690334170000000164e-04,2.903910440000000192e-04,2.913986760000000136e-04,3.000010249999999980e-04
CFx,2.845483180000000036e-04,2.718664519999999850e-04,2.577555050000000163e-04,2.618308749999999786e-04,2.686467680000000102e-04
CFxi,8.766746400000000202e-05,7.605696899999999554e-05,6.195388499999999543e-05,6.574543799999999969e-05,7.238439300000000531e-05
CFxo,1.968808540000000016e-04,1.958094829999999895e-04,1.958016189999999977e-04,1.960854379999999884e-04,1.962623749999999913e-04
CFy,8.956625999999999379e-06,1.118307999999999958e-06,2.942271000000000023e-06,6.348850000000000209e-06,2.879022999999999879e-06
CFyi,9.184984999999999949e-06,9.756429999999999438e-07,2.923626000000000136e-06,6.386969999999999600e-06,2.832835999999999943e-06
CFyo,-2.283599999999999881e-07,1.426640000000000128e-07,1.864400000000000138e-08,-3.811999999999999988e-08,4.618600000000000078e-08
CFz,1.306270399999999920e-03,1.283163779000000065e-03,1.275450845999999893e-03,1.288215614000000038e-03,1.289321822999999921e-03
CFzi,1.306925919000000028e-03,1.283618610999999986e-03,1.275223163000000024e-03,1.288443415000000087e-03,1.289396309000000011e-03
CFzo,-6.555190000000000083e-07,-4.548320000000000060e-07,2.276829999999999881e-07,-2.278009999999999896e-07,-7.448599999999999611e-08
CL,1.302433865999999985e-03,1.279495225000000036e-03,1.271967658999999902e-03,1.284677990000000075e-03,1.285694885999999915e-03
CLi,1.305666420000000088e-03,1.282513084999999976e-03,1.274302960000000011e-03,1.287472449999999945e-03,1.288338361000000059e-03
CLo,-3.232554000000000188e-06,-3.017860000000000105e-06,-2.335301000000000140e-06,-2.794459999999999838e-06,-2.643475000000000131e-06
CMx,-3.213283399999999803e-05,-2.691693200000000062e-05,-2.592128400000000157e-05,-3.032756700000000053e-05,-2.879533500000000100e-05
CMxi,-3.304982199999999671e-05,-2.789175900000000070e-05,-2.663635799999999974e-05,-3.111581600000000160e-05,-2.963144600000000144e-05
CMxo,9.169879999999999523e-07,9.748270000000000773e-07,7.150739999999999616e-07,7.882490000000000063e-07,8.361110000000000150e-07
CMy,-5.949445799999999876e-04,-5.655899329999999805e-04,-5.520934330000000327e-04,-5.678142520000000045e-04,-5.663924000000000085e-04
CMyi,-6.183443830000000425e-04,-5.890005660000000205e-04,-5.743725659999999837e-04,-5.908282329999999926e-04,-5.891490670000000237e-04
CMyo,2.339980300000000070e-05,2.341063299999999938e-05,2.227913299999999844e-05,2.301398100000000160e-05,2.275666800000000097e-05
CMz,1.329174499999999991e-05,2.105286000000000023e-06,4.457469000000000300e-06,1.005194699999999966e-05,4.608834000000000333e-06
CMzi,1.367282999999999933e-05,1.884527000000000024e-06,4.429466000000000020e-06,1.012821400000000067e-05,4.538934999999999767e-06
CMzo,-3.810840000000000261e-07,2.207589999999999984e-07,2.800299999999999936e-08,-7.626700000000000391e-08,6.989899999999999613e-08
CS,8.956625999999999379e-06,1.118307999999999958e-06,2.942271000000000023e-06,6.348850000000000209e-06,2.879022999999999879e-06
CSi,9.184984999999999949e-06,9.756429999999999438e-07,2.923626000000000136e-06,6.386969999999999600e-06,2.832835999999999943e-06
CSo,-2.283599999999999881e-07,1.426640000000000128e-07,1.864400000000000138e-08,-3.811999999999999988e-08,4.618600000000000078e-08
E,5.179523707669999588e-01,5.638715959750000284e-01,6.572764167560000148e-01,6.387335488190000188e-01,5.919340395279999445e-01
FC_AoA_,7.500000000000000000e-01
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,7.279900000000000260e-02
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.714609428060122009e+05
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,1.000000000000000000e+02
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,4.328809874316999817e+00,4.443307898779999654e+00,4.643477962623999922e+00,4.620050158160999842e+00,4.512561518257999893e+00
Mach,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02,7.279900000000000260e-02
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1738945252
Results_Date,2,7,2025
Results_Time,10,20,52
Alpha,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.066912770000000033e-04,9.481563800000000471e-05,7.882489200000000295e-05,8.621355599999999697e-05,9.229019900000000342e-05
CDo,1.972464030000000042e-04,1.961597549999999953e-04,1.961792220000000005e-04,1.964535660000000128e-04,1.966212990000000115e-04
CDt,1.418409630000000117e-04,1.752603259999999975e-04,9.235901199999999392e-05,1.013290860000000003e-04,1.084227480000000060e-04
CDtot,3.039376799999999939e-04,2.909753930000000136e-04,2.750041140000000035e-04,2.826671220000000098e-04,2.889114970000000054e-04
CDtott,3.390873660000000159e-04,3.714200800000000240e-04,2.885382350000000040e-04,2.977826520000000131e-04,3.050440470000000039e-04
